id,variant_id,text,true_label,pred_label,confidence_x,prompt_id,ci_score,sri_score,csi_type,sri_grade,is_error,confidence_y,entropy,difficulty,is_ambiguous,requires_review,training_action,behavior
sst2_0406,base,one from the heart . ,positive,positive,0.9993605017662048,sst2_0406,0.52,0.48,Type III,D,0.0,0.9994,0.0077,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0406,v1,one brpm the geQrt.,positive,negative,0.9939217567443848,sst2_0406,0.52,0.48,Type III,D,0.0,0.9994,0.0077,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0406,v2,one from teh heart . ,positive,positive,0.9911859631538392,sst2_0406,0.52,0.48,Type III,D,0.0,0.9994,0.0077,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0406,v3,one G3om the neaTt.,positive,positive,0.9356788396835328,sst2_0406,0.52,0.48,Type III,D,0.0,0.9994,0.0077,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0407,base,( a ) shapeless blob of desperate entertainment . ,negative,negative,0.9996752738952636,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0407,v1,( a) sha9elWss HloF of desperz$e entertainment.,negative,negative,0.992633044719696,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0407,v2,( a ) shapeless blob of desperate entertainment . .,negative,negative,0.9996782541275024,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0407,v3,( a) shapslDss blob of deWpera6e ent@rtsinment.,negative,negative,0.998791754245758,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0408,base,manages to be both repulsively sadistic and mundane . ,negative,negative,0.998120367527008,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0408,v1,manages to be both repJlsivel6 sadishiD and N&ndane.,negative,negative,0.7872005105018616,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0408,v2,manages to be both repulsively sadistic and mundane . .,negative,negative,0.9981459379196168,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0408,v3,HXnages to be Gpth repulsively sqEistic and mundane.,negative,negative,0.9996509552001952,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0409,base,very bad . ,negative,negative,0.999777853488922,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0409,v1,vWgy bad.,negative,negative,0.999789535999298,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0409,v2,very bad . .,negative,negative,0.9997714161872864,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0409,v3,ve36 bad.,negative,negative,0.9997709393501282,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0410,base,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ",positive,positive,0.9997407793998718,sst2_0410,0.781,0.219,Type IV,F,0.0,0.9997,0.0035,very_hard,True,False,curriculum_learning,Near-total collapse. Frequent flips with retention failure.
sst2_0410,v1,"based on a devilishly 1itry script by heathSd mFg(wan and niels mueller, the tiOm gets TrRat .qughs, but neFed at the expfMse of its chsrActers",positive,negative,0.9951280355453492,sst2_0410,0.781,0.219,Type IV,F,0.0,0.9997,0.0035,very_hard,True,False,curriculum_learning,Near-total collapse. Frequent flips with retention failure.
sst2_0410,v2,"based on a devilishly witty script by heatehr mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ",positive,positive,0.9996603727340698,sst2_0410,0.781,0.219,Type IV,F,0.0,0.9997,0.0035,very_hard,True,False,curriculum_learning,Near-total collapse. Frequent flips with retention failure.
sst2_0410,v3,"NZsed on a devipishky qitt7 script by Geatuer mcgowan and niS;s mueller, the fi?h F2ts g5eAt lauYNs, but never at the expense of its characters",positive,negative,0.5695075392723083,sst2_0410,0.781,0.219,Type IV,F,0.0,0.9997,0.0035,very_hard,True,False,curriculum_learning,Near-total collapse. Frequent flips with retention failure.
sst2_0411,base,this is n't even madonna 's swept away . ,negative,negative,0.9415951371192932,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0411,v1,6hiw is n ' t SDen mavonns ' s swept s2ay.,negative,negative,0.9981141090393066,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0411,v2,this is n't even madonna 's swept away . .,negative,negative,0.957156777381897,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0411,v3,RJis is n ' t ev4g madonna ' s swD(t aqzy.,negative,negative,0.9992355108261108,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0412,base,the most compelling wiseman epic of recent years . ,positive,positive,0.9998741149902344,sst2_0412,0.476,0.524,Type III,D,0.0,0.9999,0.0018,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0412,v1,the m)xt compelling wiseman eokc of recent ydzrs.,positive,positive,0.995144784450531,sst2_0412,0.476,0.524,Type III,D,0.0,0.9999,0.0018,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0412,v2,teh most compelling wiseman epic of recent years . ,positive,positive,0.9996440410614014,sst2_0412,0.476,0.524,Type III,D,0.0,0.9999,0.0018,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0412,v3,the most conpeOling wiseman r)ic of r@cFnt years.,positive,negative,0.9733043909072876,sst2_0412,0.476,0.524,Type III,D,0.0,0.9999,0.0018,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0413,base,holm ... embodies the character with an effortlessly regal charisma . ,positive,positive,0.9998315572738647,sst2_0413,0.47,0.53,Type III,D,0.0,0.9998,0.0024,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0413,v1,holm. .. eKbodles the cTaracte$ wi5B an SffortlesEly regal charisma.,positive,positive,0.985220193862915,sst2_0413,0.47,0.53,Type III,D,0.0,0.9998,0.0024,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0413,v2,holm ... embodies teh character with an effortlessly regal charisma . ,positive,positive,0.9997630715370178,sst2_0413,0.47,0.53,Type III,D,0.0,0.9998,0.0024,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0413,v3,holm. .. ehVodies the character with an efforRlessl7 r4Fal chSrisKa.,positive,negative,0.98014497756958,sst2_0413,0.47,0.53,Type III,D,0.0,0.9998,0.0024,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0414,base,"the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher . ",positive,positive,0.9997488856315612,sst2_0414,0.462,0.538,Type III,D,0.0,0.9997,0.0034,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0414,v1,"the cerJ definition of the ` sHZll ' <ovi2, but it is a NIod cyepping s$oJe for diF@ctor sprecher.",positive,negative,0.99895179271698,sst2_0414,0.462,0.538,Type III,D,0.0,0.9997,0.0034,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0414,v2,"teh very definition of the ` small ' movie , but it is a good stepping stone for director sprecher . ",positive,positive,0.999722421169281,sst2_0414,0.462,0.538,Type III,D,0.0,0.9997,0.0034,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0414,v3,"the Bdry weTinition of the ` sNWll ' mobiS, but it is a good stRppinv shPne for Clrector sprecher.",positive,positive,0.9897485375404358,sst2_0414,0.462,0.538,Type III,D,0.0,0.9997,0.0034,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0415,base,"despite its title , punch-drunk love is never heavy-handed . ",positive,positive,0.9991305470466614,sst2_0415,0.569,0.431,Type III,D,0.0,0.9991,0.0101,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0415,v1,"dWsoite its HUtle, OunXh - drunk livw is never ueady - handed.",positive,negative,0.9910606741905212,sst2_0415,0.569,0.431,Type III,D,0.0,0.9991,0.0101,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0415,v2,"despite its title , punch-drunk love is never heavy-handed . .",positive,positive,0.9990965127944946,sst2_0415,0.569,0.431,Type III,D,0.0,0.9991,0.0101,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0415,v3,"despite its yihle, punch - Fgunk l0v@ is nRcer heavy - hahsed.",positive,negative,0.9968003034591676,sst2_0415,0.569,0.431,Type III,D,0.0,0.9991,0.0101,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0416,base,the film 's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . ,negative,negative,0.9997822642326356,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0416,v1,the f(om ' s few 8weas are sHretcmed to the point of evaporaGi8n; the Qyole X3ntral section is one big sjase tuaG seems to hacw no goal and no uggenXy.,negative,negative,0.9996976852416992,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0416,v2,teh film 's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . ,negative,negative,0.9997805953025818,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0416,v3,the film ' s few idesc are st4etchfd to the o)int of 4vaporXtion; the whole centFXl seFFion is one big FhaXe Yhah ssens to hZvw no goal and no urgency.,negative,negative,0.9995966553688048,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0417,base,"nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . ",negative,negative,0.999818742275238,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0417,v1,"nonsensical, du,< ` ` cTbdr - Gorrir ' ' flick is a geiK, hollow $xercisw in flz5 sDarWs and bad aFtimg.",negative,negative,0.9997851252555848,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0417,v2,"nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . .",negative,negative,0.9998173117637634,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0417,v3,"nons2nsicql, d6lp ` ` c7bFr - T0rror ' ' fPisk is a grim, hllkow eze5cise in flat Afares and bad acting.",negative,negative,0.9997361302375792,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0418,base,blanchett 's performance confirms her power once again . ,positive,positive,0.9998739957809448,sst2_0418,0.589,0.411,Type III,D,0.0,0.9999,0.0018,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0418,v1,blanchett ' s performance coGfi$ms her ppwe4 once ataln.,positive,negative,0.9945034980773926,sst2_0418,0.589,0.411,Type III,D,0.0,0.9999,0.0018,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0418,v2,blanchett 's performance confirms her power once again . .,positive,positive,0.9998714923858644,sst2_0418,0.589,0.411,Type III,D,0.0,0.9999,0.0018,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0418,v3,b.ancNett ' s performance confi$mw her ppweE once again.,positive,negative,0.9780122637748718,sst2_0418,0.589,0.411,Type III,D,0.0,0.9999,0.0018,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0419,base,very psychoanalytical -- provocatively so -- and also refreshingly literary . ,positive,positive,0.9998507499694824,sst2_0419,0.495,0.505,Type III,D,0.0,0.9999,0.0021,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0419,v1,vdr& pzychoaJalytical - - provocatively so - - and apxo refTeshinfly literary.,positive,negative,0.9469817876815796,sst2_0419,0.495,0.505,Type III,D,0.0,0.9999,0.0021,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0419,v2,very psychoanalytical -- provocatively so -- and also refreshingly literary . .,positive,positive,0.9998512268066406,sst2_0419,0.495,0.505,Type III,D,0.0,0.9999,0.0021,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0419,v3,"der6 psychoanalytical - - provocWticely so - - and Q,so refreshingly lOtera$y.",positive,positive,0.9967926144599916,sst2_0419,0.495,0.505,Type III,D,0.0,0.9999,0.0021,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0420,base,"it 's another video movie photographed like a film , with the bad lighting that 's often written off as indie film naturalism . ",negative,negative,0.9993075132369996,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0420,v1,"it ' s aho5her video movie phoHograLhed kiMe a film, wKHh the bad ligTtiJg that ' s 0Cten written off as indie Vi:m nsturalusm.",negative,negative,0.999165415763855,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0420,v2,"it 's anotehr video movie photographed like a film , with the bad lighting that 's often written off as indie film naturalism . ",negative,negative,0.998859405517578,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0420,v3,"it ' s another video mIvi2 9hotogrwphed like a fuIm, with the bad OightiJg that ' s *fyen wrjtgen off as indie gklm nWturaliDm.",negative,negative,0.999659299850464,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0421,base,there 's no emotional pulse to solaris . ,negative,negative,0.999314546585083,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0421,v1,tye$e ' s no emo^ionXl pulse to so<atis.,negative,negative,0.9990299940109252,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0421,v2,tehre 's no emotional pulse to solaris . ,negative,negative,0.9990276098251344,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0421,v3,^herF ' s no emot*onql pJlce to solaris.,negative,negative,0.9993556141853333,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0422,base,but it 's too long and too convoluted and it ends in a muddle . ,negative,negative,0.9997071623802184,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0422,v1,"but it ' s too logY and too convoiutew and it FMds in a ,uxdle.",negative,negative,0.9988595247268676,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0422,v2,but it 's too long and too convoluted and it ends in a muddle . .,negative,negative,0.9997079968452454,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0422,v3,but it ' s too logH and too cobvoluter and it enFZ in a m Tdvle.,negative,negative,0.9992830157279968,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0423,base,"this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . ",negative,positive,0.9758962392807008,sst2_0423,0.764,0.236,Type IV,F,1.0,0.9759,0.1639,very_hard,True,False,curriculum_learning,Near-total collapse. Frequent flips with retention failure.
sst2_0423,v1,"5Uis time mr. b7rMs is trying something in the mxrt7n sFogsese ZtreeF - reallEt mode, but his self - reYard7ng AentimeJtality trips him up zfain.",negative,negative,0.9771890640258788,sst2_0423,0.764,0.236,Type IV,F,1.0,0.9759,0.1639,very_hard,True,False,curriculum_learning,Near-total collapse. Frequent flips with retention failure.
